date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
9/10/2016,32,25,0,11.6,7,59,1:43 PM,12:11 AM,6:24 AM,6:48 PM,22,31,31,28,15,32,71,0,1009,32,10,246,10,ahmedabad
9/11/2016,32,24,0,11.6,7,66,2:33 PM,1:00 AM,6:25 AM,6:47 PM,22,31,31,28,14,15,69,0,1008,32,10,232,10,ahmedabad
9/12/2016,32,25,0,11.6,7,74,3:23 PM,1:51 AM,6:25 AM,6:46 PM,22,32,32,29,14,21,70,0,1008,32,10,210,9,ahmedabad
9/13/2016,33,25,0,11.6,8,82,4:11 PM,2:45 AM,6:25 AM,6:45 PM,23,33,33,29,12,35,68,0.1,1008,33,10,273,8,ahmedabad
9/14/2016,34,26,0,11.6,8,89,4:59 PM,3:43 AM,6:26 AM,6:44 PM,22,34,34,30,12,39,63,0.1,1008,34,10,271,7,ahmedabad
9/15/2016,36,27,0,11.6,8,97,5:45 PM,4:42 AM,6:26 AM,6:43 PM,21,34,34,31,17,27,57,0,1006,36,10,286,10,ahmedabad
9/16/2016,36,27,0,11.6,8,100,6:30 PM,5:43 AM,6:26 AM,6:42 PM,22,36,36,32,12,35,57,0,1005,36,10,235,7,ahmedabad
9/17/2016,34,27,0,11.6,8,88,7:16 PM,6:45 AM,6:27 AM,6:41 PM,22,35,35,31,16,35,59,0.1,1004,34,10,280,10,ahmedabad
9/18/2016,34,27,0,7.4,7,81,8:02 PM,7:48 AM,6:27 AM,6:40 PM,24,35,35,30,14,60,69,0,1005,34,10,271,9,ahmedabad
9/19/2016,32,27,0,11.6,7,73,8:50 PM,8:51 AM,6:27 AM,6:39 PM,24,34,34,29,16,36,74,0.4,1006,32,9,266,11,ahmedabad
9/20/2016,35,26,0,11.6,8,66,9:39 PM,9:55 AM,6:27 AM,6:38 PM,23,34,34,30,16,14,66,0,1006,35,10,270,11,ahmedabad
9/21/2016,35,26,0,11.6,8,58,10:30 PM,10:58 AM,6:28 AM,6:37 PM,23,35,35,30,15,17,66,0,1007,35,10,287,10,ahmedabad
9/22/2016,31,26,0,8.8,6,50,11:25 PM,11:59 AM,6:28 AM,6:36 PM,23,33,33,29,17,48,70,0.3,1008,31,10,285,11,ahmedabad
9/23/2016,36,26,0,11.6,8,43,No moonrise,12:58 PM,6:28 AM,6:34 PM,22,35,35,30,19,23,63,0,1006,36,10,306,12,ahmedabad
9/24/2016,35,26,0,11.6,8,35,12:20 AM,1:54 PM,6:29 AM,6:33 PM,22,34,34,30,20,11,62,0,1004,35,10,302,13,ahmedabad
9/25/2016,35,26,0,11.6,8,28,1:17 AM,2:45 PM,6:29 AM,6:32 PM,22,34,34,30,19,10,62,0.1,1005,35,10,298,12,ahmedabad
9/26/2016,35,25,0,11.6,8,20,2:13 AM,3:33 PM,6:29 AM,6:31 PM,22,33,33,30,20,9,63,0,1007,35,10,294,13,ahmedabad
9/27/2016,35,25,0,11.6,8,13,3:08 AM,4:17 PM,6:30 AM,6:30 PM,21,33,33,30,19,6,61,0,1008,35,10,293,13,ahmedabad
9/28/2016,35,25,0,11.6,8,5,4:02 AM,4:57 PM,6:30 AM,6:29 PM,21,33,33,30,16,3,59,0,1008,35,10,289,12,ahmedabad
9/29/2016,35,24,0,11.6,8,0,4:55 AM,5:36 PM,6:30 AM,6:28 PM,23,34,34,30,13,6,67,0,1007,35,10,275,10,ahmedabad
9/30/2016,34,24,0,11.6,8,0,5:47 AM,6:13 PM,6:31 AM,6:27 PM,22,33,33,30,18,16,65,0,1007,34,10,292,12,ahmedabad
10/1/2016,33,25,0,10.2,7,0,6:37 AM,6:49 PM,6:31 AM,6:26 PM,22,32,32,29,17,38,67,0,1007,33,10,269,12,ahmedabad
10/2/2016,33,26,0,10.2,7,2,7:27 AM,7:26 PM,6:31 AM,6:26 PM,24,35,35,30,7,38,71,9.2,1008,33,9,220,4,ahmedabad
10/3/2016,36,27,0,10.2,7,9,8:17 AM,8:03 PM,6:32 AM,6:25 PM,23,37,37,32,8,40,63,0.7,1007,36,10,224,5,ahmedabad
10/4/2016,34,28,0,11.6,7,17,9:07 AM,8:42 PM,6:32 AM,6:24 PM,24,36,36,31,8,42,68,7.1,1006,34,9,248,5,ahmedabad
10/5/2016,30,26,0,11.6,6,24,9:57 AM,9:23 PM,6:32 AM,6:23 PM,24,32,32,28,10,58,78,0.9,1006,30,9,265,8,ahmedabad
10/6/2016,29,25,0,10.2,6,31,10:46 AM,10:06 PM,6:33 AM,6:22 PM,23,31,31,28,10,48,78,0.4,1008,29,10,220,7,ahmedabad
10/7/2016,33,25,0,11.6,6,38,11:36 AM,10:52 PM,6:33 AM,6:21 PM,24,33,33,29,10,33,75,0.2,1008,33,10,136,7,ahmedabad
10/8/2016,36,25,0,11.6,8,46,12:25 PM,11:41 PM,6:33 AM,6:20 PM,24,36,36,31,9,6,68,0,1009,36,10,194,6,ahmedabad
10/9/2016,35,26,0,11.6,8,53,1:14 PM,No moonset,6:34 AM,6:19 PM,23,35,35,31,13,6,64,0,1009,35,10,235,9,ahmedabad
10/10/2016,35,25,0,11.6,8,60,2:02 PM,12:33 AM,6:34 AM,6:18 PM,23,36,36,31,12,1,64,0,1009,35,10,231,9,ahmedabad
10/11/2016,34,24,0,11.6,7,67,2:48 PM,1:28 AM,6:35 AM,6:17 PM,22,34,34,30,11,0,63,0,1009,34,10,236,8,ahmedabad
10/12/2016,33,23,0,11.6,7,75,3:34 PM,2:24 AM,6:35 AM,6:16 PM,22,33,33,30,10,0,65,0,1010,33,10,233,8,ahmedabad
10/13/2016,34,22,0,11.6,7,82,4:19 PM,3:24 AM,6:35 AM,6:15 PM,21,33,33,30,6,4,62,0,1011,34,10,223,4,ahmedabad
10/14/2016,34,23,0,11.6,8,89,5:04 PM,4:24 AM,6:36 AM,6:14 PM,18,31,31,29,10,7,51,0,1011,34,10,189,6,ahmedabad
10/15/2016,34,24,0,11.6,8,97,5:50 PM,5:27 AM,6:36 AM,6:14 PM,16,31,31,30,8,9,46,0,1011,34,10,235,4,ahmedabad
10/16/2016,35,25,0,11.6,8,100,6:37 PM,6:30 AM,6:37 AM,6:13 PM,14,31,31,30,8,7,39,0,1012,35,10,148,5,ahmedabad
10/17/2016,35,24,0,11.6,8,89,7:27 PM,7:36 AM,6:37 AM,6:12 PM,15,31,31,31,8,6,39,0,1011,35,10,161,4,ahmedabad
10/18/2016,35,24,0,11.6,8,82,8:19 PM,8:41 AM,6:38 AM,6:11 PM,13,31,31,31,12,5,35,0,1011,35,10,300,7,ahmedabad
10/19/2016,34,23,0,11.6,8,74,9:15 PM,9:47 AM,6:38 AM,6:10 PM,12,29,29,29,14,4,35,0,1010,34,10,283,8,ahmedabad
10/20/2016,33,22,0,11.6,7,67,10:12 PM,10:49 AM,6:38 AM,6:10 PM,12,28,28,28,11,4,37,0,1010,33,10,226,6,ahmedabad
10/21/2016,33,22,0,11.6,7,60,11:10 PM,11:48 AM,6:39 AM,6:09 PM,17,30,30,29,9,3,51,0,1010,33,10,267,6,ahmedabad
10/22/2016,33,22,0,11.6,7,53,No moonrise,12:42 PM,6:39 AM,6:08 PM,17,30,30,29,10,5,50,0,1012,33,10,290,6,ahmedabad
10/23/2016,33,22,0,11.6,7,45,12:07 AM,1:32 PM,6:40 AM,6:07 PM,17,30,30,29,10,7,49,0,1012,33,10,279,6,ahmedabad
10/24/2016,32,22,0,11.6,7,38,1:04 AM,2:17 PM,6:40 AM,6:07 PM,17,29,29,27,10,9,54,0,1011,32,10,256,7,ahmedabad
10/25/2016,32,22,0,11.6,7,31,1:59 AM,2:58 PM,6:41 AM,6:06 PM,19,30,30,28,9,8,58,0,1011,32,10,271,6,ahmedabad
10/26/2016,33,21,0,11.6,7,23,2:51 AM,3:37 PM,6:41 AM,6:05 PM,16,29,29,28,9,6,49,0,1012,33,10,163,6,ahmedabad
10/27/2016,34,23,0,11.6,7,16,3:43 AM,4:14 PM,6:42 AM,6:04 PM,12,29,29,29,14,3,36,0,1014,34,10,155,8,ahmedabad
10/28/2016,34,22,0,11.6,7,9,4:33 AM,4:50 PM,6:42 AM,6:04 PM,10,30,30,30,10,0,30,0,1013,34,10,134,6,ahmedabad
10/29/2016,34,21,0,11.6,7,2,5:23 AM,5:26 PM,6:43 AM,6:03 PM,11,30,30,31,6,0,31,0,1012,34,10,143,4,ahmedabad
10/30/2016,33,21,0,11.6,7,0,6:12 AM,6:03 PM,6:43 AM,6:03 PM,9,28,28,29,10,0,31,0,1013,33,10,82,7,ahmedabad
10/31/2016,33,21,0,11.6,7,0,7:02 AM,6:41 PM,6:44 AM,6:02 PM,7,27,27,27,18,0,29,0,1016,33,10,75,11,ahmedabad
11/1/2016,33,20,0,11.6,7,6,7:52 AM,7:21 PM,6:45 AM,6:01 PM,7,26,26,27,18,0,29,0,1015,33,10,68,11,ahmedabad
11/2/2016,33,20,0,11.6,7,13,8:42 AM,8:03 PM,6:45 AM,6:01 PM,7,27,27,27,17,0,28,0,1015,33,10,74,10,ahmedabad
11/3/2016,32,19,0,11.5,7,21,9:32 AM,8:48 PM,6:46 AM,6:00 PM,9,26,26,26,18,0,34,0,1015,32,10,72,10,ahmedabad
11/4/2016,32,19,0,11.5,7,28,10:21 AM,9:36 PM,6:46 AM,6:00 PM,10,27,27,27,13,0,35,0,1013,32,10,110,8,ahmedabad
11/5/2016,33,19,0,8.7,7,36,11:10 AM,10:26 PM,6:47 AM,5:59 PM,10,29,29,29,7,0,31,0,1011,33,10,163,4,ahmedabad
11/6/2016,33,20,0,8.7,7,43,11:57 AM,11:18 PM,6:47 AM,5:59 PM,10,29,29,30,4,0,31,0,1013,33,10,244,2,ahmedabad
11/7/2016,33,19,0,8.7,7,51,12:42 PM,No moonset,6:48 AM,5:58 PM,9,28,28,29,9,0,30,0,1014,33,10,301,5,ahmedabad
11/8/2016,33,20,0,8.7,7,58,1:27 PM,12:12 AM,6:49 AM,5:58 PM,6,27,27,28,11,0,26,0,1015,33,10,101,7,ahmedabad
11/9/2016,33,19,0,8.7,7,66,2:10 PM,1:09 AM,6:49 AM,5:57 PM,9,28,28,28,9,0,32,0,1016,33,10,139,5,ahmedabad
11/10/2016,33,19,0,8.7,7,74,2:54 PM,2:06 AM,6:50 AM,5:57 PM,9,28,28,28,8,0,31,0,1014,33,10,133,4,ahmedabad
11/11/2016,33,18,0,8.7,7,81,3:38 PM,3:06 AM,6:50 AM,5:56 PM,9,28,28,28,5,0,30,0,1013,33,10,206,3,ahmedabad
11/12/2016,32,19,0,8.7,7,89,4:23 PM,4:08 AM,6:51 AM,5:56 PM,10,28,28,28,10,0,34,0,1014,32,10,227,6,ahmedabad
11/13/2016,32,20,0,8.7,7,96,5:12 PM,5:12 AM,6:52 AM,5:56 PM,9,27,27,27,11,0,33,0,1016,32,10,93,6,ahmedabad
11/14/2016,32,19,0,8.7,7,100,6:03 PM,6:17 AM,6:52 AM,5:55 PM,7,26,26,26,15,0,30,0,1016,32,10,77,9,ahmedabad
11/15/2016,31,18,0,8.7,7,89,6:57 PM,7:24 AM,6:53 AM,5:55 PM,7,26,26,26,15,0,30,0,1015,31,10,51,9,ahmedabad
11/16/2016,31,18,0,8.7,7,81,7:56 PM,8:30 AM,6:54 AM,5:55 PM,6,25,25,25,19,0,30,0,1015,31,10,64,11,ahmedabad
11/17/2016,32,18,0,8.7,7,74,8:55 PM,9:34 AM,6:54 AM,5:55 PM,7,25,25,25,20,0,32,0,1016,32,10,70,11,ahmedabad
11/18/2016,32,18,0,8.7,7,66,9:56 PM,10:32 AM,6:55 AM,5:54 PM,8,26,26,26,12,1,34,0,1015,32,10,101,7,ahmedabad
11/19/2016,32,18,0,8.7,7,58,10:55 PM,11:26 AM,6:56 AM,5:54 PM,7,25,25,25,10,18,33,0,1013,32,10,83,5,ahmedabad
11/20/2016,32,17,0,8.7,7,51,11:52 PM,12:14 PM,6:56 AM,5:54 PM,7,26,26,26,9,2,30,0,1013,32,10,92,5,ahmedabad
11/21/2016,33,20,0,8.7,7,43,No moonrise,12:58 PM,6:57 AM,5:54 PM,7,26,26,27,11,4,29,0,1013,33,10,137,6,ahmedabad
11/22/2016,33,19,0,8.7,7,36,12:47 AM,1:38 PM,6:58 AM,5:54 PM,7,27,27,28,10,0,29,0,1013,33,10,113,6,ahmedabad
11/23/2016,32,19,0,8.7,7,28,1:39 AM,2:15 PM,6:58 AM,5:54 PM,7,27,27,27,12,0,28,0,1013,32,10,59,7,ahmedabad
11/24/2016,32,19,0,8.7,7,21,2:30 AM,2:52 PM,6:59 AM,5:53 PM,5,25,25,26,20,1,28,0,1014,32,10,67,11,ahmedabad
11/25/2016,32,18,0,8.7,7,13,3:20 AM,3:28 PM,7:00 AM,5:53 PM,4,24,24,25,18,1,25,0,1014,32,10,65,10,ahmedabad
11/26/2016,33,18,0,8.7,7,6,4:09 AM,4:04 PM,7:00 AM,5:53 PM,5,26,26,26,15,0,27,0,1014,33,10,72,9,ahmedabad
11/27/2016,33,19,0,8.7,7,0,4:59 AM,4:41 PM,7:01 AM,5:53 PM,5,26,26,27,14,0,27,0,1014,33,10,58,8,ahmedabad
11/28/2016,33,18,0,8.7,7,0,5:49 AM,5:20 PM,7:02 AM,5:53 PM,7,27,27,28,9,0,28,0,1014,33,10,99,5,ahmedabad
11/29/2016,33,19,0,8.7,7,0,6:38 AM,6:02 PM,7:03 AM,5:53 PM,7,27,27,28,10,0,28,0,1014,33,10,136,6,ahmedabad
11/30/2016,33,18,0,8.7,7,2,7:29 AM,6:46 PM,7:03 AM,5:53 PM,7,27,27,28,11,0,28,0,1014,33,10,177,6,ahmedabad
12/1/2016,32,20,0,8.7,7,9,8:19 AM,7:33 PM,7:04 AM,5:53 PM,8,27,27,27,14,0,30,0,1014,32,10,44,8,ahmedabad
12/2/2016,32,19,0,8.7,7,16,9:08 AM,8:22 PM,7:05 AM,5:54 PM,8,25,25,25,23,0,33,0,1015,32,10,68,13,ahmedabad
12/3/2016,31,18,0,8.7,7,23,9:56 AM,9:14 PM,7:05 AM,5:54 PM,8,24,24,24,26,0,37,0,1017,31,10,65,15,ahmedabad
12/4/2016,31,18,0,8.7,7,31,10:41 AM,10:07 PM,7:06 AM,5:54 PM,9,24,24,24,25,0,40,0,1017,31,10,61,14,ahmedabad
12/5/2016,30,17,0,8.7,6,38,11:26 AM,11:02 PM,7:07 AM,5:54 PM,7,23,23,24,20,0,35,0,1016,30,10,66,11,ahmedabad
12/6/2016,31,17,0,8.7,6,45,12:08 PM,11:57 PM,7:07 AM,5:54 PM,3,23,23,24,22,0,27,0,1016,31,10,67,12,ahmedabad
12/7/2016,31,17,0,8.7,6,52,12:50 PM,No moonset,7:08 AM,5:54 PM,5,24,24,24,19,0,30,0,1015,31,10,72,11,ahmedabad
12/8/2016,31,17,0,8.7,6,60,1:32 PM,12:54 AM,7:09 AM,5:55 PM,7,25,25,25,14,0,32,0,1015,31,10,143,8,ahmedabad
12/9/2016,31,16,0,8.7,6,67,2:15 PM,1:53 AM,7:09 AM,5:55 PM,8,26,26,26,9,0,34,0,1013,31,10,91,5,ahmedabad
12/10/2016,31,16,0,8.7,6,74,3:00 PM,2:53 AM,7:10 AM,5:55 PM,10,26,26,26,7,0,37,0,1013,31,10,208,4,ahmedabad
12/11/2016,31,17,0,8.7,7,82,3:48 PM,3:56 AM,7:11 AM,5:55 PM,12,27,27,27,11,0,42,0,1013,31,10,146,6,ahmedabad
12/12/2016,31,19,0,8.7,7,89,4:39 PM,5:00 AM,7:11 AM,5:56 PM,11,27,27,26,14,0,42,0,1013,31,10,216,8,ahmedabad
12/13/2016,30,17,0,8.7,6,96,5:35 PM,6:06 AM,7:12 AM,5:56 PM,8,26,26,25,15,0,33,0,1013,30,10,180,8,ahmedabad
12/14/2016,31,18,0,8.7,6,100,6:34 PM,7:11 AM,7:12 AM,5:56 PM,6,24,24,24,22,0,32,0,1014,31,10,61,13,ahmedabad
12/15/2016,30,17,0,8.7,6,89,7:36 PM,8:14 AM,7:13 AM,5:57 PM,7,24,24,24,17,0,35,0,1015,30,10,62,9,ahmedabad
12/16/2016,30,16,0,8.7,6,82,8:38 PM,9:12 AM,7:14 AM,5:57 PM,7,24,24,24,16,0,36,0,1016,30,10,46,9,ahmedabad
12/17/2016,31,17,0,8.7,6,75,9:38 PM,10:05 AM,7:14 AM,5:58 PM,8,24,24,24,15,2,36,0,1016,31,10,196,8,ahmedabad
12/18/2016,29,17,0,8.7,6,68,10:36 PM,10:52 AM,7:15 AM,5:58 PM,11,26,26,25,10,0,42,0,1016,29,10,78,6,ahmedabad
12/19/2016,29,16,0,8.7,6,60,11:31 PM,11:35 AM,7:15 AM,5:58 PM,9,24,24,24,13,0,41,0,1017,29,10,60,8,ahmedabad
12/20/2016,30,16,0,8.7,6,53,No moonrise,12:15 PM,7:16 AM,5:59 PM,7,23,23,23,19,0,37,0,1016,30,10,67,11,ahmedabad
12/21/2016,30,16,0,8.7,6,46,12:23 AM,12:52 PM,7:16 AM,5:59 PM,6,23,23,23,16,0,33,0,1016,30,10,53,9,ahmedabad
12/22/2016,31,15,0,10.8,6,38,1:15 AM,1:28 PM,7:17 AM,6:00 PM,6,25,25,25,11,0,31,0,1016,31,10,125,6,ahmedabad
12/23/2016,31,15,0,10.8,6,31,2:04 AM,2:04 PM,7:17 AM,6:00 PM,5,25,25,25,12,0,29,0,1014,31,10,195,6,ahmedabad
12/24/2016,31,16,0,10.8,6,24,2:54 AM,2:41 PM,7:18 AM,6:01 PM,6,25,25,25,14,0,32,0,1011,31,10,323,8,ahmedabad
12/25/2016,31,16,0,10.8,6,17,3:44 AM,3:19 PM,7:18 AM,6:01 PM,2,23,23,23,19,0,28,0,1014,31,10,198,11,ahmedabad
12/26/2016,28,14,0,10.8,6,9,4:33 AM,4:00 PM,7:19 AM,6:02 PM,-3,20,20,20,23,0,22,0,1016,28,10,66,13,ahmedabad
12/27/2016,28,14,0,10.8,6,2,5:24 AM,4:43 PM,7:19 AM,6:03 PM,5,21,21,21,23,0,36,0,1016,28,10,66,13,ahmedabad
12/28/2016,30,15,0,10.8,6,0,6:14 AM,5:30 PM,7:19 AM,6:03 PM,7,22,22,22,21,0,39,0,1015,30,10,66,12,ahmedabad
12/29/2016,31,16,0,10.8,6,0,7:04 AM,6:18 PM,7:20 AM,6:04 PM,7,24,24,24,13,0,34,0,1015,31,10,50,8,ahmedabad
12/30/2016,32,17,0,10.8,6,5,7:53 AM,7:10 PM,7:20 AM,6:04 PM,7,25,25,25,12,1,32,0,1015,32,10,181,6,ahmedabad
12/31/2016,31,16,0,10.8,7,9,8:40 AM,8:03 PM,7:21 AM,6:05 PM,9,26,26,26,12,0,37,0,1014,31,10,195,6,ahmedabad
1/1/2017,31,15,0,10.9,6,20,9:26 AM,8:58 PM,7:21 AM,6:06 PM,8,24,24,25,14,0,37,0,1014,31,10,248,8,ahmedabad
1/2/2017,29,16,0,10.9,6,27,10:09 AM,9:53 PM,7:21 AM,6:06 PM,2,22,22,22,19,0,27,0,1016,29,10,49,11,ahmedabad
1/3/2017,29,15,0,10.9,6,34,10:51 AM,10:49 PM,7:21 AM,6:07 PM,5,22,22,22,22,0,36,0,1017,29,10,78,12,ahmedabad
1/4/2017,29,15,0,10.9,6,41,11:32 AM,11:46 PM,7:22 AM,6:08 PM,8,22,22,23,11,0,39,0,1015,29,10,123,6,ahmedabad
1/5/2017,29,15,0,10.9,6,49,12:13 PM,No moonset,7:22 AM,6:08 PM,7,23,23,24,12,0,37,0,1014,29,10,175,6,ahmedabad
1/6/2017,28,15,0,10.9,6,56,12:56 PM,12:43 AM,7:22 AM,6:09 PM,16,24,24,23,12,0,65,0,1013,28,10,228,7,ahmedabad
1/7/2017,28,15,0,10.9,6,63,1:40 PM,1:43 AM,7:22 AM,6:10 PM,14,22,22,22,10,16,65,0,1011,28,10,219,6,ahmedabad
1/8/2017,27,16,0,10.9,6,70,2:28 PM,2:44 AM,7:22 AM,6:10 PM,11,22,22,22,15,11,53,0,1012,27,10,193,8,ahmedabad
1/9/2017,26,13,0,10.9,6,78,3:20 PM,3:47 AM,7:23 AM,6:11 PM,9,21,21,21,15,0,46,0,1013,26,10,224,9,ahmedabad
1/10/2017,26,14,0,10.9,6,85,4:16 PM,4:51 AM,7:23 AM,6:12 PM,7,20,20,20,17,0,44,0,1016,26,10,186,10,ahmedabad
1/11/2017,25,12,0,10.9,5,92,5:16 PM,5:54 AM,7:23 AM,6:12 PM,3,19,19,19,15,0,35,0,1016,25,10,153,8,ahmedabad
1/12/2017,24,11,0,10.9,5,100,6:17 PM,6:54 AM,7:23 AM,6:13 PM,0,17,18,17,20,0,30,0,1015,24,10,68,11,ahmedabad
1/13/2017,25,10,0,10.9,5,100,7:19 PM,7:50 AM,7:23 AM,6:14 PM,-5,16,17,16,27,1,23,0,1015,25,10,73,15,ahmedabad
1/14/2017,28,12,0,10.9,6,86,8:19 PM,8:40 AM,7:23 AM,6:14 PM,2,18,19,18,25,19,34,0,1015,28,10,140,14,ahmedabad
1/15/2017,29,15,0,10.9,6,79,9:17 PM,9:27 AM,7:23 AM,6:15 PM,7,22,22,22,22,23,39,0,1016,29,10,197,11,ahmedabad
1/16/2017,28,15,0,10.9,6,71,10:12 PM,10:09 AM,7:23 AM,6:16 PM,7,21,21,22,17,4,39,0,1016,28,10,331,10,ahmedabad
1/17/2017,27,14,0,10.9,6,64,11:05 PM,10:49 AM,7:23 AM,6:17 PM,3,21,21,21,15,0,32,0,1017,27,10,105,9,ahmedabad
1/18/2017,28,13,0,10.9,6,57,11:56 PM,11:26 AM,7:23 AM,6:17 PM,5,20,20,20,22,1,38,0,1018,28,10,42,13,ahmedabad
1/19/2017,29,15,0,11,6,50,No moonrise,12:03 PM,7:23 AM,6:18 PM,8,21,21,21,27,7,45,0,1019,29,10,56,16,ahmedabad
1/20/2017,30,16,0,11,6,42,12:47 AM,12:39 PM,7:23 AM,6:19 PM,8,22,22,22,26,8,41,0,1018,30,10,67,16,ahmedabad
1/21/2017,31,17,0,11,6,35,1:37 AM,1:17 PM,7:23 AM,6:19 PM,10,23,23,23,20,5,45,0,1017,31,10,152,11,ahmedabad
1/22/2017,32,17,0,11,7,28,2:26 AM,1:57 PM,7:22 AM,6:20 PM,11,25,25,25,13,6,43,0,1018,32,10,140,7,ahmedabad
1/23/2017,33,19,0,11,7,20,3:17 AM,2:38 PM,7:22 AM,6:21 PM,12,26,26,26,17,4,43,0,1017,33,10,182,9,ahmedabad
1/24/2017,34,19,0,11,7,13,4:07 AM,3:24 PM,7:22 AM,6:21 PM,11,27,27,27,14,3,40,0,1016,34,10,164,8,ahmedabad
1/25/2017,33,18,0,11,7,6,4:57 AM,4:11 PM,7:22 AM,6:22 PM,10,26,26,26,14,7,38,0,1016,33,10,231,8,ahmedabad
1/26/2017,30,17,0,11,5,0,5:47 AM,5:02 PM,7:22 AM,6:23 PM,10,23,23,23,16,10,44,0.2,1016,30,10,278,10,ahmedabad
1/27/2017,28,15,0,11,6,0,6:35 AM,5:56 PM,7:21 AM,6:24 PM,7,22,22,22,15,0,41,0,1018,28,10,128,10,ahmedabad
1/28/2017,29,14,0,11,6,1,7:22 AM,6:51 PM,7:21 AM,6:24 PM,4,21,21,21,25,0,34,0,1017,29,10,63,14,ahmedabad
1/29/2017,31,14,0,11,6,8,8:07 AM,7:47 PM,7:21 AM,6:25 PM,5,23,23,23,19,0,34,0,1016,31,10,166,10,ahmedabad
1/30/2017,33,16,0,11.1,7,16,8:50 AM,8:44 PM,7:20 AM,6:26 PM,4,25,25,25,16,0,26,0,1015,33,10,159,9,ahmedabad
1/31/2017,31,15,0,11.1,6,20,9:33 AM,9:41 PM,7:20 AM,6:26 PM,3,23,23,24,18,0,27,0,1014,31,10,321,10,ahmedabad
2/1/2017,31,15,0,11.1,7,31,10:14 AM,10:39 PM,7:20 AM,6:27 PM,5,25,25,25,12,0,30,0,1014,31,10,114,7,ahmedabad
2/2/2017,33,16,0,11.1,7,39,10:56 AM,11:38 PM,7:19 AM,6:28 PM,4,25,25,25,18,0,27,0,1015,33,10,128,10,ahmedabad
2/3/2017,35,18,0,11.1,7,46,11:40 AM,No moonset,7:19 AM,6:28 PM,7,26,26,27,19,0,30,0,1015,35,10,156,11,ahmedabad
2/4/2017,32,18,0,11.1,7,54,12:25 PM,12:37 AM,7:18 AM,6:29 PM,10,24,24,24,18,14,42,0,1013,32,10,260,11,ahmedabad
2/5/2017,28,15,0,11.1,6,62,1:14 PM,1:38 AM,7:18 AM,6:30 PM,8,22,22,22,17,1,47,0,1014,28,10,301,11,ahmedabad
2/6/2017,28,12,0,11.1,6,69,2:06 PM,2:39 AM,7:17 AM,6:30 PM,-1,20,20,20,14,6,27,0,1016,28,10,269,8,ahmedabad
2/7/2017,30,13,0,11.1,6,77,3:02 PM,3:40 AM,7:17 AM,6:31 PM,-2,22,22,22,15,0,20,0,1015,30,10,92,9,ahmedabad
2/8/2017,31,13,0,11.2,6,84,4:01 PM,4:39 AM,7:16 AM,6:31 PM,-2,22,22,23,17,4,21,0,1015,31,10,196,10,ahmedabad
2/9/2017,30,15,0,11.2,6,92,5:01 PM,5:36 AM,7:16 AM,6:32 PM,-3,21,21,22,21,4,20,0,1016,30,10,181,12,ahmedabad
2/10/2017,30,14,0,11.2,6,99,6:02 PM,6:28 AM,7:15 AM,6:33 PM,-3,21,21,21,24,2,20,0,1014,30,10,56,14,ahmedabad
2/11/2017,30,15,0,11.2,6,100,7:01 PM,7:17 AM,7:15 AM,6:33 PM,2,23,23,23,20,0,24,0,1013,30,10,110,11,ahmedabad
2/12/2017,31,16,0,8.6,6,86,7:58 PM,8:01 AM,7:14 AM,6:34 PM,4,23,23,23,20,46,32,0,1016,31,10,48,12,ahmedabad
2/13/2017,32,17,0,10.1,6,78,8:52 PM,8:42 AM,7:13 AM,6:34 PM,8,24,24,25,27,42,37,0,1018,32,10,55,16,ahmedabad
2/14/2017,35,20,0,11.2,7,71,9:46 PM,9:21 AM,7:13 AM,6:35 PM,10,27,27,27,23,5,37,0,1019,35,10,74,14,ahmedabad
2/15/2017,36,21,0,11.2,8,63,10:37 PM,9:59 AM,7:12 AM,6:36 PM,12,29,29,28,19,4,37,0,1018,36,10,103,10,ahmedabad
2/16/2017,35,22,0,11.3,7,55,11:28 PM,10:36 AM,7:11 AM,6:36 PM,11,29,29,29,16,3,34,0,1017,35,10,72,10,ahmedabad
2/17/2017,37,22,0,11.3,8,48,No moonrise,11:14 AM,7:11 AM,6:37 PM,6,28,28,28,16,28,27,0,1015,37,10,105,9,ahmedabad
2/18/2017,38,22,0,11.3,8,40,12:18 AM,11:53 AM,7:10 AM,6:37 PM,6,30,30,30,14,5,24,0,1016,38,10,89,8,ahmedabad
2/19/2017,37,20,0,11.3,8,33,1:08 AM,12:33 PM,7:09 AM,6:38 PM,8,30,30,31,13,0,27,0,1015,37,10,277,8,ahmedabad
2/20/2017,36,21,0,11.3,8,25,1:58 AM,1:17 PM,7:08 AM,6:38 PM,9,28,28,28,22,2,32,0,1011,36,10,286,14,ahmedabad
2/21/2017,33,17,0,11.3,7,18,2:48 AM,2:03 PM,7:08 AM,6:39 PM,4,25,25,25,19,2,30,0,1010,33,10,270,12,ahmedabad
2/22/2017,33,16,0,11.3,7,10,3:38 AM,2:52 PM,7:07 AM,6:39 PM,7,26,26,26,14,0,36,0,1012,33,10,272,10,ahmedabad
2/23/2017,34,16,0,11.3,7,3,4:26 AM,3:44 PM,7:06 AM,6:40 PM,0,27,27,28,11,0,18,0,1014,34,10,292,7,ahmedabad
